Shift,Serial,OpenMP,OpenCL
13327, 26811.623, 26811.623, 26811.613
13328, 29160.900, 29160.900, 29160.898
13329, 16215.499, 16215.499, 16215.497
13330, 24634.496, 24634.496, 24634.498
13331, 25396.812, 25396.812, 25396.816
13332, 33854.984, 33854.984, 33854.973
13333, 28685.143, 28685.143, 28685.143
13334, 21648.967, 21648.967, 21648.975
13335, 17105.834, 17105.834, 17105.834
13336, 19538.471, 19538.471, 19538.471
13337, 26712.703, 26712.703, 26712.697
13338, 27617.244, 27617.244, 27617.238
13339, 25320.762, 25320.762, 25320.758
13340, 28527.566, 28527.566, 28527.570
13341, 35103.961, 35103.961, 35103.957
13342, 37068.676, 37068.676, 37068.668
13343, 36236.953, 36236.953, 36236.953
13344, 37172.664, 37172.664, 37172.668
13345, 32511.188, 32511.188, 32511.191
13346, 29884.402, 29884.402, 29884.395
13347, 45856.484, 45856.484, 45856.477
13348, 36062.625, 36062.625, 36062.625
13349, 35569.496, 35569.496, 35569.492
13350, 36988.234, 36988.234, 36988.234
13351, 31020.998, 31020.998, 31020.994
13352, 36529.039, 36529.039, 36529.043
13353, 43616.488, 43616.488, 43616.488
13354, 30932.514, 30932.514, 30932.516
13355, 32693.100, 32693.100, 32693.100
13356, 37833.004, 37833.004, 37833.012
13357, 49680.348, 49680.348, 49680.344
13358, 34743.297, 34743.297, 34743.293
13359, 38137.766, 38137.766, 38137.766
13360, 36873.562, 36873.562, 36873.559
13361, 44341.066, 44341.066, 44341.066
13362, 39917.012, 39917.012, 39917.012
13363, 30764.688, 30764.688, 30764.691
13364, 40113.691, 40113.691, 40113.695
13365, 43179.566, 43179.566, 43179.566
13366, 41033.863, 41033.863, 41033.859
13367, 39207.070, 39207.070, 39207.078
13368, 47877.348, 47877.348, 47877.344
13369, 47946.305, 47946.305, 47946.312
13370, 29264.896, 29264.896, 29264.902
13371, 45926.410, 45926.410, 45926.414
13372, 31909.328, 31909.328, 31909.320
13373, 47472.141, 47472.141, 47472.129
13374, 31820.557, 31820.557, 31820.564
13375, 45611.777, 45611.777, 45611.777
13376, 49590.027, 49590.027, 49590.016
13377, 41007.863, 41007.863, 41007.859
13378, 26792.264, 26792.264, 26792.266
13379, 27672.512, 27672.512, 27672.518
13380, 47457.113, 47457.113, 47457.105
13381, 47708.957, 47708.957, 47708.949
13382, 31043.934, 31043.934, 31043.932
13383, 29303.811, 29303.811, 29303.812
13384, 37074.508, 37074.508, 37074.523
13385, 35686.473, 35686.473, 35686.473
13386, 34030.547, 34030.547, 34030.551
13387, 33588.062, 33588.062, 33588.078
13388, 41334.199, 41334.199, 41334.191
13389, 27307.805, 27307.805, 27307.809
13390, 26982.719, 26982.719, 26982.719
13391, 25042.361, 25042.361, 25042.361
13392, 25929.586, 25929.586, 25929.592
13393, 37876.816, 37876.816, 37876.816
13394, 28885.410, 28885.410, 28885.410
13395, 35913.000, 35913.000, 35912.996
13396, 31762.250, 31762.250, 31762.240
13397, 22275.293, 22275.293, 22275.301
13398, 27531.498, 27531.498, 27531.502
13399, 29055.840, 29055.840, 29055.850
13400, 30102.732, 30102.732, 30102.738
13401, 20552.691, 20552.691, 20552.697
13402, 21856.416, 21856.416, 21856.418
13403, 18826.580, 18826.580, 18826.576
13404, 28406.021, 28406.021, 28406.014
13405, 19280.576, 19280.576, 19280.572
13406, 13477.043, 13477.043, 13477.034
13407, 17433.264, 17433.264, 17433.268
13408,  5467.330,  5467.330,  5467.320
13409, 20684.279, 20684.279, 20684.283
13410, 18930.064, 18930.064, 18930.057
13411, 17158.197, 17158.197, 17158.189
13412, 14505.192, 14505.192, 14505.200
13413,  7577.707,  7577.707,  7577.705
13414, 10308.347, 10308.347, 10308.346
13415,  5272.740,  5272.740,  5272.747
13416, 10042.136, 10042.136, 10042.122
13417, 11315.915, 11315.915, 11315.909
13418,  4161.742,  4161.742,  4161.748
13419,  3932.044,  3932.044,  3932.052
13420, -7795.093, -7795.093, -7795.092
13421,   425.943,   425.943,   425.939
13422, -2977.728, -2977.728, -2977.725
13423, -3267.789, -3267.789, -3267.799
13424,     2.259,     2.259,     2.257
13425, 14088.172, 14088.172, 14088.174
13426, -7091.389, -7091.389, -7091.388
13427,-12759.216,-12759.216,-12759.221
13428, -5786.318, -5786.318, -5786.319
13429, -6677.632, -6677.632, -6677.626
13430,-17781.182,-17781.182,-17781.182
13431, -9044.301, -9044.301, -9044.300
13432,-13011.469,-13011.469,-13011.471
13433, -4555.414, -4555.414, -4555.413
13434,-16989.336,-16989.336,-16989.328
13435,-11449.085,-11449.085,-11449.084
13436,-15979.999,-15979.999,-15980.001
13437,-16156.449,-16156.449,-16156.447
13438,-22009.514,-22009.514,-22009.510
13439, -9578.301, -9578.301, -9578.303
13440,-24798.893,-24798.893,-24798.885
13441,-17841.684,-17841.684,-17841.684
13442,-25572.744,-25572.744,-25572.740
13443,-19322.699,-19322.699,-19322.699
13444,-27969.391,-27969.391,-27969.389
13445,-29189.260,-29189.260,-29189.258
13446,-35833.652,-35833.652,-35833.645
13447,-23512.094,-23512.094,-23512.098
13448,-27183.916,-27183.916,-27183.920
13449,-40531.289,-40531.289,-40531.277
13450,-34526.504,-34526.504,-34526.504
13451,-28060.730,-28060.730,-28060.729
13452,-25371.975,-25371.975,-25371.980
13453,-27307.578,-27307.578,-27307.572
13454,-35966.945,-35966.945,-35966.949
13455,-31787.729,-31787.729,-31787.719
13456,-44083.699,-44083.699,-44083.695
13457,-36734.598,-36734.598,-36734.598
13458,-34047.562,-34047.562,-34047.566
13459,-40265.289,-40265.289,-40265.285
13460,-39989.078,-39989.078,-39989.074
13461,-50712.617,-50712.617,-50712.609
13462,-37622.195,-37622.195,-37622.203
13463,-34971.734,-34971.734,-34971.734
13464,-48823.684,-48823.684,-48823.684
13465,-39647.027,-39647.027,-39647.023
13466,-33541.371,-33541.371,-33541.363
13467,-44044.898,-44044.898,-44044.895
13468,-40560.492,-40560.492,-40560.488
13469,-42185.730,-42185.730,-42185.730
13470,-35657.621,-35657.621,-35657.613
13471,-31336.328,-31336.328,-31336.340
13472,-34059.273,-34059.273,-34059.281
13473,-44040.707,-44040.707,-44040.703
13474,-33386.375,-33386.375,-33386.371
13475,-45368.992,-45368.992,-45368.977
13476,-50550.695,-50550.695,-50550.691
13477,-44335.738,-44335.738,-44335.719
13478,-44792.121,-44792.121,-44792.129
13479,-32262.820,-32262.820,-32262.828
13480,-37349.715,-37349.715,-37349.711
13481,-38381.828,-38381.828,-38381.828
13482,-26149.174,-26149.174,-26149.178
13483,-34686.691,-34686.691,-34686.684
13484,-49993.758,-49993.758,-49993.770
13485,-37233.207,-37233.207,-37233.203
13486,-35758.332,-35758.332,-35758.328
13487,-34086.934,-34086.934,-34086.938
13488,-28678.480,-28678.480,-28678.467
13489,-30991.168,-30991.168,-30991.170
13490,-37755.180,-37755.180,-37755.184
13491,-34146.762,-34146.762,-34146.773
13492,-37518.359,-37518.359,-37518.363
13493,-38023.684,-38023.684,-38023.676
13494,-46353.039,-46353.039,-46353.039
13495,-27858.539,-27858.539,-27858.541
13496,-31757.623,-31757.623,-31757.619
13497,-43007.906,-43007.906,-43007.910
13498,-36767.109,-36767.109,-36767.117
13499,-38626.352,-38626.352,-38626.352
13500,-29280.533,-29280.533,-29280.521
13501,-17313.965,-17313.965,-17313.965
13502,-34862.156,-34862.156,-34862.141
13503,-34833.277,-34833.277,-34833.273
13504,-23670.176,-23670.176,-23670.176
13505,-25730.711,-25730.711,-25730.711
13506,-30128.260,-30128.260,-30128.258
13507,-36503.664,-36503.664,-36503.664
13508,-24233.281,-24233.281,-24233.281
13509,-26400.418,-26400.418,-26400.416
13510,-20322.918,-20322.918,-20322.932
13511,-28707.361,-28707.361,-28707.352
13512,-27052.967,-27052.967,-27052.959
13513,-31042.406,-31042.406,-31042.406
13514,-23176.191,-23176.191,-23176.178
13515,-16433.236,-16433.236,-16433.238
13516,-18250.166,-18250.166,-18250.172
13517,-16466.018,-16466.018,-16466.033
13518,-12095.470,-12095.470,-12095.473
13519, -5369.304, -5369.304, -5369.303
13520,-16280.096,-16280.096,-16280.102
13521,-11435.343,-11435.343,-11435.355
13522,-13698.234,-13698.234,-13698.229
13523,-15293.232,-15293.232,-15293.238
13524, -5986.442, -5986.442, -5986.438
13525, -7534.617, -7534.617, -7534.610
13526,  2124.413,  2124.413,  2124.413
13527,  3370.314,  3370.314,  3370.318
13528,  -446.058,  -446.058,  -446.047
13529,-13184.808,-13184.808,-13184.808
13530, -4128.163, -4128.163, -4128.165
13531, -1809.504, -1809.504, -1809.511
13532,  3146.840,  3146.840,  3146.842
13533,  9446.233,  9446.233,  9446.226
13534, 15695.245, 15695.245, 15695.251
13535, 12637.308, 12637.308, 12637.304
13536, 11069.405, 11069.405, 11069.391
13537,  7627.982,  7627.982,  7627.988
13538,  4579.708,  4579.708,  4579.704
13539,  5780.309,  5780.309,  5780.310
13540,  8507.418,  8507.418,  8507.423
13541, 11021.336, 11021.336, 11021.333
13542, 17037.375, 17037.375, 17037.371
13543, 13654.155, 13654.155, 13654.160
13544, 25338.074, 25338.074, 25338.070
13545,  7948.312,  7948.312,  7948.311
13546, 15986.598, 15986.598, 15986.598
13547, 10648.312, 10648.312, 10648.306
13548, 19952.402, 19952.402, 19952.408
13549, 26792.117, 26792.117, 26792.119
13550, 29719.865, 29719.865, 29719.861
13551, 22099.139, 22099.139, 22099.143
13552, 30478.963, 30478.963, 30478.953
13553, 25577.770, 25577.770, 25577.775
13554, 24743.787, 24743.787, 24743.783
13555, 29309.201, 29309.201, 29309.201
13556, 37737.391, 37737.391, 37737.391
13557, 31709.377, 31709.377, 31709.369
13558, 36460.285, 36460.285, 36460.281
13559, 21897.816, 21897.816, 21897.811
13560, 35281.848, 35281.848, 35281.859
13561, 37326.797, 37326.797, 37326.801
13562, 30809.848, 30809.848, 30809.848
13563, 29797.887, 29797.887, 29797.885
13564, 33837.402, 33837.402, 33837.402
13565, 24989.332, 24989.332, 24989.322
13566, 28235.305, 28235.305, 28235.301
13567, 31761.229, 31761.229, 31761.232
13568, 39586.613, 39586.613, 39586.609
13569, 44974.664, 44974.664, 44974.664
13570, 43762.684, 43762.684, 43762.676
13571, 48903.406, 48903.406, 48903.402
13572, 34968.242, 34968.242, 34968.246
13573, 35214.000, 35214.000, 35214.008
13574, 34671.484, 34671.484, 34671.484
13575, 29652.242, 29652.242, 29652.236
13576, 38063.480, 38063.480, 38063.477
13577, 52039.199, 52039.199, 52039.195
13578, 38672.586, 38672.586, 38672.574
13579, 40397.609, 40397.609, 40397.598
13580, 49587.332, 49587.332, 49587.328
13581, 38905.496, 38905.496, 38905.488
13582, 30311.996, 30311.996, 30311.992
13583, 40244.820, 40244.820, 40244.816
13584, 37657.641, 37657.641, 37657.645
13585, 36277.117, 36277.117, 36277.113
13586, 44606.422, 44606.422, 44606.418
13587, 38943.883, 38943.883, 38943.879
13588, 47094.219, 47094.219, 47094.223
13589, 41851.883, 41851.883, 41851.883
13590, 35950.145, 35950.145, 35950.145
13591, 42540.477, 42540.477, 42540.484
13592, 45959.250, 45959.250, 45959.254
13593, 37956.043, 37956.043, 37956.039
13594, 51101.484, 51101.484, 51101.488
13595, 36418.102, 36418.102, 36418.109
13596, 36893.301, 36893.301, 36893.293
13597, 42707.418, 42707.418, 42707.422
13598, 22331.553, 22331.553, 22331.557
13599, 39712.172, 39712.172, 39712.172
13600, 41614.477, 41614.477, 41614.492
13601, 26408.734, 26408.734, 26408.732
13602, 28009.105, 28009.105, 28009.113
13603, 30147.479, 30147.479, 30147.465
13604, 37851.469, 37851.469, 37851.473
13605, 40029.801, 40029.801, 40029.797
13606, 41975.316, 41975.316, 41975.320
13607, 27837.576, 27837.576, 27837.584
13608, 22548.672, 22548.672, 22548.672
13609, 20290.176, 20290.176, 20290.174
13610, 27862.291, 27862.291, 27862.291
13611, 25906.615, 25906.615, 25906.611
13612, 23664.094, 23664.094, 23664.094
13613, 30871.410, 30871.410, 30871.404
13614, 14713.002, 14713.002, 14713.011
13615, 29726.490, 29726.490, 29726.486
13616, 26072.654, 26072.654, 26072.643
13617, 15021.681, 15021.681, 15021.684
13618, 20641.580, 20641.580, 20641.576
13619, 23116.707, 23116.707, 23116.721
13620, 16194.308, 16194.308, 16194.310
13621, 28039.264, 28039.264, 28039.264
13622, 23148.465, 23148.465, 23148.475
13623,  5109.090,  5109.090,  5109.092
13624, 23975.611, 23975.611, 23975.598
13625,  8738.046,  8738.046,  8738.040
13626,  9616.391,  9616.391,  9616.398
13627, -1637.042, -1637.042, -1637.038
13628, 12662.722, 12662.722, 12662.720
13629,  2127.139,  2127.139,  2127.150
13630, 10464.215, 10464.215, 10464.212
13631, 10129.201, 10129.201, 10129.198
13632, -2922.564, -2922.564, -2922.568
13633,  1851.665,  1851.665,  1851.666
13634,  6883.187,  6883.187,  6883.183
13635,  3612.870,  3612.870,  3612.869
13636, -1041.210, -1041.210, -1041.209
13637, -5627.726, -5627.726, -5627.734
13638,   173.288,   173.288,   173.280
13639, -9613.681, -9613.681, -9613.682
13640, -2291.497, -2291.497, -2291.495
13641, -4345.171, -4345.171, -4345.172
13642,-17548.484,-17548.484,-17548.479
13643,   316.559,   316.559,   316.557
13644,-13356.184,-13356.184,-13356.186
13645, -5864.309, -5864.309, -5864.309
13646,-19709.053,-19709.053,-19709.051
13647, -8632.044, -8632.044, -8632.034
13648,-17670.369,-17670.369,-17670.371
13649,-21141.049,-21141.049,-21141.051
13650,-12227.681,-12227.681,-12227.680
13651,-25089.107,-25089.107,-25089.107
13652,-34260.863,-34260.863,-34260.871
13653,-13707.772,-13707.772,-13707.766
13654,-10196.497,-10196.497,-10196.495
13655,-19869.152,-19869.152,-19869.143
13656,-12377.304,-12377.304,-12377.312
13657,-25472.562,-25472.562,-25472.557
13658,-29742.945,-29742.945,-29742.953
13659,-36116.062,-36116.062,-36116.066
13660,-27283.697,-27283.697,-27283.709
13661,-24574.629,-24574.629,-24574.635
13662,-27211.006,-27211.006,-27211.010
13663,-23716.441,-23716.441,-23716.438
13664,-22983.484,-22983.484,-22983.479
13665,-34631.305,-34631.305,-34631.297
13666,-25173.518,-25173.518,-25173.525
13667,-44879.230,-44879.230,-44879.223
13668,-22256.781,-22256.781,-22256.783
13669,-40297.730,-40297.730,-40297.738
13670,-35145.102,-35145.102,-35145.109
13671,-31544.180,-31544.180,-31544.188
13672,-26687.377,-26687.377,-26687.373
13673,-32967.129,-32967.129,-32967.133
13674,-33576.922,-33576.922,-33576.922
13675,-35005.188,-35005.188,-35005.180
13676,-46075.535,-46075.535,-46075.535
13677,-39569.551,-39569.551,-39569.547
13678,-38770.434,-38770.434,-38770.438
13679,-34370.406,-34370.406,-34370.402
13680,-37361.375,-37361.375,-37361.371
13681,-38149.648,-38149.648,-38149.656
13682,-42120.844,-42120.844,-42120.844
13683,-43462.984,-43462.984,-43462.988
13684,-25661.039,-25661.039,-25661.043
13685,-36902.793,-36902.793,-36902.801
13686,-35748.375,-35748.375,-35748.375
13687,-37615.504,-37615.504,-37615.496
13688,-39579.074,-39579.074,-39579.078
13689,-41228.996,-41228.996,-41229.004
13690,-39820.633,-39820.633,-39820.633
13691,-45051.070,-45051.070,-45051.074
13692,-37249.789,-37249.789,-37249.801
13693,-43945.914,-43945.914,-43945.910
13694,-38554.664,-38554.664,-38554.660
13695,-41943.953,-41943.953,-41943.945
13696,-51159.227,-51159.227,-51159.227
13697,-29520.490,-29520.490,-29520.486
13698,-40941.328,-40941.328,-40941.328
13699,-26029.938,-26029.938,-26029.924
13700,-33165.512,-33165.512,-33165.504
13701,-23785.951,-23785.951,-23785.953
13702,-37260.996,-37260.996,-37261.000
13703,-27335.264,-27335.264,-27335.258
13704,-35559.848,-35559.848,-35559.844
13705,-35238.867,-35238.867,-35238.871
13706,-40632.352,-40632.352,-40632.344
13707,-29552.051,-29552.051,-29552.051
13708,-41328.004,-41328.004,-41327.996
13709,-31435.664,-31435.664,-31435.660
13710,-29615.227,-29615.227,-29615.229
13711,-37223.316,-37223.316,-37223.312
13712,-29277.508,-29277.508,-29277.512
13713,-37160.168,-37160.168,-37160.164
13714,-27295.104,-27295.104,-27295.102
13715,-26229.029,-26229.029,-26229.033
13716,-23402.645,-23402.645,-23402.652
13717,-31887.342,-31887.342,-31887.355
13718,-26184.887,-26184.887,-26184.902
13719,-31875.465,-31875.465,-31875.459
13720,-37560.965,-37560.965,-37560.969
13721,-22818.861,-22818.861,-22818.875
13722,-18750.447,-18750.447,-18750.445
13723,-23237.455,-23237.455,-23237.463
13724,-24885.779,-24885.779,-24885.777
13725,-23327.744,-23327.744,-23327.738
13726,-27662.721,-27662.721,-27662.727
13727, -6620.217, -6620.217, -6620.222
13728,-16314.402,-16314.402,-16314.410
13729, -6262.811, -6262.811, -6262.824
13730,-16562.264,-16562.264,-16562.275
13731,-19672.348,-19672.348,-19672.350
13732,-16014.215,-16014.215,-16014.220
13733,-12046.276,-12046.276,-12046.279
13734,-18150.217,-18150.217,-18150.225
13735,-17284.098,-17284.098,-17284.107
13736, -1279.025, -1279.025, -1279.028
13737,-18728.600,-18728.600,-18728.604
13738, -8195.763, -8195.763, -8195.772
13739,-11205.190,-11205.190,-11205.193
13740,-18836.996,-18836.996,-18837.010
13741, -7518.903, -7518.903, -7518.907
13742,-16921.516,-16921.516,-16921.521
13743,  4966.728,  4966.728,  4966.729
13744,  8908.201,  8908.201,  8908.209
13745,-14765.184,-14765.184,-14765.179
13746, -5007.384, -5007.384, -5007.379
13747, 12449.669, 12449.669, 12449.669
13748, -2653.130, -2653.130, -2653.132
13749, 13508.523, 13508.523, 13508.525
13750,  4467.864,  4467.864,  4467.872
13751,   234.055,   234.055,   234.056
13752,  9663.507,  9663.507,  9663.504
13753,  2316.720,  2316.720,  2316.721
13754,  7639.062,  7639.062,  7639.060
13755,  9707.373,  9707.373,  9707.363
13756, 13295.709, 13295.709, 13295.704
13757, 14278.220, 14278.220, 14278.220
13758, 17965.941, 17965.941, 17965.941
13759, 11513.291, 11513.291, 11513.293
13760, 15439.400, 15439.400, 15439.401
13761, 20631.771, 20631.771, 20631.768
13762, 21464.771, 21464.771, 21464.764
13763, 11410.393, 11410.393, 11410.396
13764, 15061.047, 15061.047, 15061.041
13765, 19708.031, 19708.031, 19708.037
13766, 24055.822, 24055.822, 24055.828
13767, 28075.053, 28075.053, 28075.053
13768, 37008.398, 37008.398, 37008.395
13769, 22161.508, 22161.508, 22161.500
13770, 20684.311, 20684.311, 20684.309
13771, 31218.420, 31218.420, 31218.418
13772, 22414.604, 22414.604, 22414.605
13773, 31746.234, 31746.234, 31746.232
13774, 30973.160, 30973.160, 30973.162
13775, 39401.848, 39401.848, 39401.852
13776, 35247.113, 35247.113, 35247.113
13777, 24840.756, 24840.756, 24840.756
13778, 32942.301, 32942.301, 32942.297
13779, 25696.570, 25696.570, 25696.568
13780, 32730.168, 32730.168, 32730.172
13781, 39796.375, 39796.375, 39796.371
13782, 35333.176, 35333.176, 35333.176
13783, 39182.258, 39182.258, 39182.266
13784, 35426.066, 35426.066, 35426.059
13785, 39134.254, 39134.254, 39134.258
13786, 43627.832, 43627.832, 43627.828
13787, 47995.449, 47995.449, 47995.453
13788, 54311.055, 54311.055, 54311.047
13789, 27664.438, 27664.438, 27664.436
13790, 38739.188, 38739.188, 38739.188
13791, 36015.230, 36015.230, 36015.234
13792, 33616.188, 33616.188, 33616.188
13793, 35841.465, 35841.465, 35841.449
13794, 25991.531, 25991.531, 25991.520
13795, 35153.699, 35153.699, 35153.707
13796, 45482.020, 45482.020, 45482.031
13797, 42171.660, 42171.660, 42171.652
13798, 29169.738, 29169.738, 29169.740
13799, 41785.875, 41785.875, 41785.875
13800, 43715.809, 43715.809, 43715.801
13801, 45591.336, 45591.336, 45591.340
13802, 47853.633, 47853.633, 47853.629
13803, 38943.746, 38943.746, 38943.746
13804, 42353.664, 42353.664, 42353.656
13805, 39150.547, 39150.547, 39150.551
13806, 41388.695, 41388.695, 41388.695
13807, 35376.051, 35376.051, 35376.051
13808, 32988.988, 32988.988, 32988.984
13809, 33825.199, 33825.199, 33825.211
13810, 39519.270, 39519.270, 39519.258
13811, 33406.898, 33406.898, 33406.898
13812, 40825.445, 40825.445, 40825.441
13813, 36704.777, 36704.777, 36704.781
13814, 34339.125, 34339.125, 34339.129
