Shift,Serial,OpenMP,SIMD
24021,-49036.125,-49036.125,-49036.180
24022,-49554.535,-49554.535,-49554.242
24023,-35480.453,-35480.453,-35480.500
24024,-43917.812,-43917.812,-43917.875
24025,-44104.629,-44104.629,-44104.562
24026,-37538.734,-37538.734,-37538.621
24027,-43971.707,-43971.707,-43971.668
24028,-39031.277,-39031.277,-39031.371
24029,-50759.430,-50759.430,-50759.395
24030,-46640.844,-46640.844,-46640.957
24031,-45774.605,-45774.605,-45774.547
24032,-43751.844,-43751.844,-43751.945
24033,-48420.543,-48420.543,-48420.547
24034,-46685.367,-46685.367,-46685.207
24035,-42123.125,-42123.125,-42122.992
24036,-52302.562,-52302.562,-52302.504
24037,-46479.871,-46479.871,-46479.773
24038,-40574.648,-40574.648,-40574.684
24039,-50969.590,-50969.590,-50969.352
24040,-37329.770,-37329.770,-37329.750
24041,-31516.852,-31516.852,-31516.895
24042,-43959.859,-43959.859,-43959.723
24043,-34426.566,-34426.566,-34426.609
24044,-40096.297,-40096.297,-40096.211
24045,-52286.699,-52286.699,-52286.863
24046,-46929.582,-46929.582,-46929.516
24047,-35420.516,-35420.516,-35420.398
24048,-44535.207,-44535.207,-44535.133
24049,-37469.098,-37469.098,-37469.121
24050,-38133.914,-38133.914,-38133.961
24051,-31940.307,-31940.307,-31940.238
24052,-40537.031,-40537.031,-40536.992
24053,-44288.879,-44288.879,-44288.707
24054,-30706.812,-30706.812,-30706.922
24055,-36639.516,-36639.516,-36639.344
24056,-42729.324,-42729.324,-42729.504
24057,-27368.549,-27368.549,-27368.615
24058,-23313.514,-23313.514,-23313.572
24059,-39084.742,-39084.742,-39084.852
24060,-39322.105,-39322.105,-39322.039
24061,-25454.240,-25454.240,-25454.340
24062,-27697.982,-27697.982,-27697.861
24063,-23356.682,-23356.682,-23356.611
24064,-29902.709,-29902.709,-29902.910
24065,-22693.766,-22693.766,-22693.779
24066,-40648.297,-40648.297,-40648.000
24067,-33086.516,-33086.516,-33086.617
24068,-30840.496,-30840.496,-30840.480
24069,-26897.141,-26897.141,-26896.965
24070,-21766.037,-21766.037,-21766.145
24071,-16586.066,-16586.066,-16586.061
24072,-15065.999,-15065.999,-15066.024
24073,-24068.555,-24068.555,-24068.594
24074, -5088.531, -5088.531, -5088.496
24075,-25698.500,-25698.500,-25698.428
24076,-14894.060,-14894.060,-14894.094
24077,-12206.099,-12206.099,-12206.047
24078,-12927.638,-12927.638,-12927.567
24079,-24390.053,-24390.053,-24389.949
24080,-14468.227,-14468.227,-14468.207
24081, -3928.796, -3928.796, -3928.759
24082,-16658.707,-16658.707,-16658.775
24083,  6774.555,  6774.555,  6774.562
24084, -1144.050, -1144.050, -1143.990
24085, -4121.021, -4121.021, -4121.081
24086,   441.114,   441.114,   441.126
24087,  1531.841,  1531.841,  1531.875
24088,  4713.032,  4713.032,  4713.027
24089,  -410.116,  -410.116,  -410.102
24090,  4709.812,  4709.812,  4709.802
24091, 11542.359, 11542.359, 11542.399
24092,  5826.566,  5826.566,  5826.602
24093, -8212.160, -8212.160, -8212.268
24094,  5912.171,  5912.171,  5912.146
24095, 17446.311, 17446.311, 17446.279
24096, 11192.220, 11192.220, 11192.267
24097, 10653.657, 10653.657, 10653.688
24098, 12071.097, 12071.097, 12071.124
24099, 13597.206, 13597.206, 13597.307
24100, 21589.689, 21589.689, 21589.721
24101, 24766.387, 24766.387, 24766.311
24102, 10479.888, 10479.888, 10479.941
24103, 33292.828, 33292.828, 33292.887
24104, 15659.776, 15659.776, 15659.762
24105, 22247.848, 22247.848, 22247.910
24106, 22108.602, 22108.602, 22108.520
24107, 35654.578, 35654.578, 35654.488
24108, 28674.316, 28674.316, 28674.320
24109, 23588.686, 23588.686, 23588.637
24110, 30235.771, 30235.771, 30235.840
24111, 16985.107, 16985.107, 16985.129
24112, 19978.895, 19978.895, 19978.945
24113, 40378.152, 40378.152, 40378.012
24114, 32513.686, 32513.686, 32513.607
24115, 51704.555, 51704.555, 51704.523
24116, 31111.496, 31111.496, 31111.430
24117, 37723.406, 37723.406, 37723.547
24118, 45039.621, 45039.621, 45039.570
24119, 42934.336, 42934.336, 42934.234
24120, 36085.953, 36085.953, 36086.016
24121, 45282.531, 45282.531, 45282.676
24122, 35817.805, 35817.805, 35817.746
24123, 39601.863, 39601.863, 39601.910
24124, 29979.791, 29979.791, 29979.793
24125, 38177.375, 38177.375, 38177.438
24126, 39276.590, 39276.590, 39276.570
24127, 25696.496, 25696.496, 25696.510
24128, 45291.508, 45291.508, 45291.570
24129, 36626.945, 36626.945, 36626.930
24130, 51243.059, 51243.059, 51243.016
24131, 47682.574, 47682.574, 47682.430
24132, 44794.531, 44794.531, 44794.629
24133, 40021.180, 40021.180, 40021.047
24134, 46280.277, 46280.277, 46280.305
24135, 47254.523, 47254.523, 47254.680
24136, 47366.793, 47366.793, 47366.699
24137, 47664.664, 47664.664, 47664.621
24138, 52714.121, 52714.121, 52714.238
24139, 46274.004, 46274.004, 46273.867
24140, 46976.176, 46976.176, 46976.348
24141, 39620.953, 39620.953, 39620.820
24142, 44288.918, 44288.918, 44289.086
24143, 45461.566, 45461.566, 45461.391
24144, 43280.504, 43280.504, 43280.469
24145, 50233.445, 50233.445, 50233.352
24146, 45381.309, 45381.309, 45381.227
24147, 37267.914, 37267.914, 37267.910
24148, 60199.035, 60199.035, 60199.203
24149, 38315.598, 38315.598, 38315.684
24150, 51815.086, 51815.086, 51815.250
24151, 48767.055, 48767.055, 48767.086
24152, 48637.363, 48637.363, 48637.516
24153, 47100.965, 47100.965, 47101.086
24154, 39870.625, 39870.625, 39870.500
24155, 33938.648, 33938.648, 33938.750
24156, 46989.105, 46989.105, 46988.863
24157, 42009.617, 42009.617, 42009.633
24158, 29241.740, 29241.740, 29241.762
24159, 36672.445, 36672.445, 36672.438
24160, 32164.219, 32164.219, 32164.195
24161, 20831.201, 20831.201, 20831.262
24162, 38660.348, 38660.348, 38660.336
24163, 36778.172, 36778.172, 36778.070
24164, 27750.738, 27750.738, 27750.789
24165, 37436.715, 37436.715, 37436.871
24166, 36977.859, 36977.859, 36977.953
24167, 32050.074, 32050.074, 32050.012
24168, 34303.766, 34303.766, 34303.707
24169, 28598.316, 28598.316, 28598.219
24170, 33289.305, 33289.305, 33289.266
24171, 22625.834, 22625.834, 22625.787
24172, 38126.613, 38126.613, 38126.742
24173, 20208.490, 20208.490, 20208.566
24174, 19233.684, 19233.684, 19233.516
24175, 19821.729, 19821.729, 19821.854
24176, 34878.711, 34878.711, 34878.797
24177, 26786.518, 26786.518, 26786.430
24178, 21066.656, 21066.656, 21066.643
24179, 15843.629, 15843.629, 15843.576
24180, 14992.619, 14992.619, 14992.499
24181, 18854.316, 18854.316, 18854.342
24182, 29574.889, 29574.889, 29574.848
24183, 22603.186, 22603.186, 22603.344
24184,  8566.978,  8566.978,  8567.057
24185, 19780.162, 19780.162, 19780.254
24186,  6376.075,  6376.075,  6376.185
24187, 13450.670, 13450.670, 13450.678
24188, 16659.119, 16659.119, 16659.090
24189,  7825.634,  7825.634,  7825.637
24190,  5159.069,  5159.069,  5159.093
24191, 13082.958, 13082.958, 13082.986
24192, 14845.460, 14845.460, 14845.467
24193, -2793.383, -2793.383, -2793.336
24194,   -94.932,   -94.932,   -94.953
24195, 11282.596, 11282.596, 11282.527
24196, -1099.628, -1099.628, -1099.610
24197, -1812.613, -1812.613, -1812.633
24198, -1041.844, -1041.844, -1041.833
24199, -7631.783, -7631.783, -7631.752
24200, -1442.365, -1442.365, -1442.333
24201,  4907.932,  4907.932,  4907.894
24202,-14120.126,-14120.126,-14120.115
24203,-11917.482,-11917.482,-11917.539
24204,-11214.704,-11214.704,-11214.650
24205,-20765.021,-20765.021,-20765.057
24206,-22237.906,-22237.906,-22237.965
24207, -8542.945, -8542.945, -8542.920
24208,-18773.900,-18773.900,-18773.895
24209,-15604.652,-15604.652,-15604.653
24210,-17445.982,-17445.982,-17446.070
24211,-25846.492,-25846.492,-25846.535
24212,-25822.725,-25822.725,-25822.855
24213, -6430.620, -6430.620, -6430.607
24214,-21692.439,-21692.439,-21692.482
24215,-23561.816,-23561.816,-23561.824
24216,-30271.314,-30271.314,-30271.330
24217,-27498.482,-27498.482,-27498.475
24218,-35060.289,-35060.289,-35060.258
24219,-19041.469,-19041.469,-19041.508
24220,-25948.436,-25948.436,-25948.430
24221,-30058.236,-30058.236,-30058.195
24222,-20197.365,-20197.365,-20197.451
24223,-40085.504,-40085.504,-40085.418
24224,-28218.186,-28218.186,-28218.121
24225,-28601.736,-28601.736,-28601.699
24226,-40939.023,-40939.023,-40939.031
24227,-50985.953,-50985.953,-50986.023
24228,-42826.934,-42826.934,-42826.844
24229,-43091.973,-43091.973,-43091.922
24230,-43860.301,-43860.301,-43860.090
24231,-30067.258,-30067.258,-30067.229
24232,-35966.773,-35966.773,-35966.902
24233,-37828.309,-37828.309,-37828.309
24234,-37211.852,-37211.852,-37211.816
24235,-51359.660,-51359.660,-51359.633
24236,-36343.312,-36343.312,-36343.453
24237,-43789.172,-43789.172,-43789.105
24238,-33858.594,-33858.594,-33858.633
24239,-49220.469,-49220.469,-49220.500
24240,-44097.746,-44097.746,-44098.086
24241,-36446.051,-36446.051,-36446.227
24242,-49680.277,-49680.277,-49680.359
24243,-44194.539,-44194.539,-44194.840
24244,-38090.785,-38090.785,-38090.828
24245,-49177.117,-49177.117,-49177.191
24246,-44935.820,-44935.820,-44935.789
24247,-56529.230,-56529.230,-56529.609
24248,-44694.809,-44694.809,-44694.734
24249,-47527.863,-47527.863,-47527.758
24250,-42029.355,-42029.355,-42029.320
24251,-43807.582,-43807.582,-43807.770
24252,-43190.602,-43190.602,-43190.594
24253,-53920.246,-53920.246,-53920.715
24254,-49587.270,-49587.270,-49587.504
24255,-36854.484,-36854.484,-36854.469
24256,-50458.621,-50458.621,-50458.719
24257,-36124.699,-36124.699,-36124.555
24258,-49354.754,-49354.754,-49354.488
24259,-37418.023,-37418.023,-37417.938
24260,-43806.480,-43806.480,-43806.672
24261,-40607.262,-40607.262,-40607.211
24262,-44193.605,-44193.605,-44193.664
24263,-39637.688,-39637.688,-39637.586
24264,-39176.375,-39176.375,-39176.609
24265,-34594.203,-34594.203,-34594.113
24266,-33946.555,-33946.555,-33946.594
24267,-47299.789,-47299.789,-47299.648
24268,-39412.086,-39412.086,-39412.297
24269,-48542.547,-48542.547,-48542.559
24270,-42501.703,-42501.703,-42501.809
24271,-33795.734,-33795.734,-33795.699
24272,-25344.826,-25344.826,-25344.836
24273,-28721.541,-28721.541,-28721.676
24274,-34638.648,-34638.648,-34638.719
24275,-35336.789,-35336.789,-35336.793
24276,-46773.699,-46773.699,-46773.730
24277,-30080.141,-30080.141,-30080.035
24278,-28535.307,-28535.307,-28535.152
24279,-29418.557,-29418.557,-29418.545
24280,-23197.586,-23197.586,-23197.576
24281,-29376.945,-29376.945,-29376.975
24282,-19961.615,-19961.615,-19961.729
24283,-13403.929,-13403.929,-13403.924
24284,-29537.744,-29537.744,-29537.887
24285,-21059.016,-21059.016,-21058.934
24286,-15558.132,-15558.132,-15558.112
24287,-19316.207,-19316.207,-19316.285
24288,-23199.801,-23199.801,-23199.760
24289,-19498.682,-19498.682,-19498.473
24290,-22080.713,-22080.713,-22080.645
24291,-17979.443,-17979.443,-17979.246
24292,-12543.389,-12543.389,-12543.386
24293,-29494.869,-29494.869,-29495.014
24294,-15724.096,-15724.096,-15724.193
24295,-23777.326,-23777.326,-23777.273
24296, -6078.279, -6078.279, -6078.328
24297, -4992.051, -4992.051, -4992.057
24298,-10967.965,-10967.965,-10967.976
24299,  1338.380,  1338.380,  1338.370
24300,-10602.179,-10602.179,-10602.247
24301, -8357.548, -8357.548, -8357.638
24302,  3391.996,  3391.996,  3391.938
24303, -6981.642, -6981.642, -6981.676
24304, -1095.574, -1095.574, -1095.486
24305,   553.299,   553.299,   553.333
24306,   715.588,   715.588,   715.593
24307,  7824.208,  7824.208,  7824.169
24308,  8948.330,  8948.330,  8948.304
24309,  7440.761,  7440.761,  7440.759
24310, 22898.031, 22898.031, 22897.959
24311, 11949.371, 11949.371, 11949.416
24312, 13766.318, 13766.318, 13766.325
24313,  9471.485,  9471.485,  9471.538
24314, 17854.355, 17854.355, 17854.414
24315, 19174.795, 19174.795, 19174.814
24316, 22067.498, 22067.498, 22067.453
24317,  3645.345,  3645.345,  3645.356
24318, 31717.396, 31717.396, 31717.469
24319, 22513.457, 22513.457, 22513.518
24320, 18019.699, 18019.699, 18019.725
24321, 26651.496, 26651.496, 26651.396
24322, 31689.715, 31689.715, 31689.762
24323, 24247.854, 24247.854, 24247.873
24324, 28635.875, 28635.875, 28635.957
24325, 23954.686, 23954.686, 23954.641
24326, 30517.914, 30517.914, 30517.848
24327, 30248.590, 30248.590, 30248.605
24328, 32948.059, 32948.059, 32948.086
24329, 28051.883, 28051.883, 28051.855
24330, 30825.496, 30825.496, 30825.465
24331, 41381.781, 41381.781, 41381.820
24332, 37066.949, 37066.949, 37066.969
24333, 37033.367, 37033.367, 37033.539
24334, 42678.637, 42678.637, 42678.688
24335, 38213.742, 38213.742, 38213.840
24336, 34195.723, 34195.723, 34195.719
24337, 37993.402, 37993.402, 37993.375
24338, 41841.609, 41841.609, 41841.555
24339, 39613.789, 39613.789, 39613.828
24340, 40428.453, 40428.453, 40428.277
24341, 48796.262, 48796.262, 48796.141
24342, 39400.109, 39400.109, 39400.121
24343, 31905.336, 31905.336, 31905.227
24344, 45790.648, 45790.648, 45790.531
24345, 45082.035, 45082.035, 45081.902
24346, 39816.539, 39816.539, 39816.461
24347, 38888.215, 38888.215, 38888.180
24348, 37399.984, 37399.984, 37399.930
24349, 42901.684, 42901.684, 42901.859
24350, 50064.980, 50064.980, 50065.109
24351, 42830.863, 42830.863, 42830.832
24352, 37141.711, 37141.711, 37141.828
24353, 43589.023, 43589.023, 43589.133
24354, 53666.562, 53666.562, 53666.434
24355, 45126.121, 45126.121, 45126.137
24356, 46061.332, 46061.332, 46061.512
24357, 36216.227, 36216.227, 36216.230
24358, 38407.871, 38407.871, 38407.996
24359, 51506.289, 51506.289, 51506.363
24360, 37668.242, 37668.242, 37668.234
24361, 48924.207, 48924.207, 48924.219
24362, 36340.449, 36340.449, 36340.418
24363, 34243.406, 34243.406, 34243.391
24364, 53620.977, 53620.977, 53621.055
24365, 44833.590, 44833.590, 44833.434
24366, 52191.668, 52191.668, 52191.594
24367, 50474.062, 50474.062, 50474.117
24368, 44629.930, 44629.930, 44629.969
24369, 41144.754, 41144.754, 41144.730
24370, 38707.547, 38707.547, 38707.539
24371, 41677.785, 41677.785, 41677.883
24372, 37395.742, 37395.742, 37395.676
24373, 40718.988, 40718.988, 40718.984
24374, 30769.199, 30769.199, 30769.148
24375, 42442.418, 42442.418, 42442.367
24376, 32126.701, 32126.701, 32126.539
24377, 39525.379, 39525.379, 39525.527
24378, 35675.434, 35675.434, 35675.469
24379, 35623.500, 35623.500, 35623.359
24380, 28492.793, 28492.793, 28492.609
24381, 32116.592, 32116.592, 32116.590
24382, 32891.289, 32891.289, 32891.363
24383, 33560.398, 33560.398, 33560.336
24384, 37491.641, 37491.641, 37491.746
24385, 27498.307, 27498.307, 27498.193
24386, 28136.807, 28136.807, 28136.836
24387, 21796.693, 21796.693, 21796.613
24388, 26494.230, 26494.230, 26494.207
24389, 26397.301, 26397.301, 26397.422
24390, 15909.564, 15909.564, 15909.537
24391, 25479.771, 25479.771, 25479.824
24392, 12946.932, 12946.932, 12946.940
24393, 26050.418, 26050.418, 26050.275
24394, 31882.521, 31882.521, 31882.541
24395, 21281.639, 21281.639, 21281.662
24396, 16114.416, 16114.416, 16114.445
24397, 11337.742, 11337.742, 11337.842
24398, 10855.459, 10855.459, 10855.499
24399,  5092.654,  5092.654,  5092.567
24400, 21625.752, 21625.752, 21625.699
24401,  7819.023,  7819.023,  7819.012
24402, 11747.047, 11747.047, 11747.082
24403, 15475.479, 15475.479, 15475.452
24404,  2149.092,  2149.092,  2149.060
24405, 11555.162, 11555.162, 11555.194
24406,  1359.993,  1359.993,  1360.013
24407,  6275.350,  6275.350,  6275.421
24408,  8385.783,  8385.783,  8385.766
24409,  9460.331,  9460.331,  9460.336
24410,  5900.922,  5900.922,  5900.884
24411,  8511.195,  8511.195,  8511.144
24412, -6695.081, -6695.081, -6695.115
24413, 10692.582, 10692.582, 10692.602
24414,-14649.434,-14649.434,-14649.422
24415,-10913.825,-10913.825,-10913.829
24416, -1644.976, -1644.976, -1644.989
24417, -9830.531, -9830.531, -9830.512
24418, -1931.619, -1931.619, -1931.621
24419, -9821.099, -9821.099, -9821.115
24420, -7295.719, -7295.719, -7295.700
24421, -9767.841, -9767.841, -9767.916
24422,-13814.481,-13814.481,-13814.500
24423,-22019.553,-22019.553,-22019.514
24424,-15122.821,-15122.821,-15122.825
24425,-23256.484,-23256.484,-23256.520
24426,-17294.061,-17294.061,-17293.990
24427,-17815.762,-17815.762,-17815.787
24428,-26949.666,-26949.666,-26949.586
24429,-23578.025,-23578.025,-23578.031
24430,-25041.051,-25041.051,-25040.896
24431,-32288.305,-32288.305,-32288.357
24432,-29219.969,-29219.969,-29219.939
24433,-15048.583,-15048.583,-15048.549
24434,-30752.320,-30752.320,-30752.338
24435,-30562.248,-30562.248,-30562.350
24436,-29075.387,-29075.387,-29075.488
24437,-37907.148,-37907.148,-37907.195
24438,-37116.199,-37116.199,-37116.133
24439,-33335.488,-33335.488,-33335.492
24440,-45430.527,-45430.527,-45430.480
24441,-37928.227,-37928.227,-37928.324
24442,-39353.949,-39353.949,-39353.688
24443,-28812.918,-28812.918,-28812.949
24444,-41836.914,-41836.914,-41836.895
24445,-38126.293,-38126.293,-38126.281
24446,-43536.941,-43536.941,-43537.023
24447,-38364.984,-38364.984,-38365.027
24448,-48070.680,-48070.680,-48070.758
24449,-49176.395,-49176.395,-49176.250
24450,-40592.695,-40592.695,-40592.617
24451,-36628.238,-36628.238,-36628.277
24452,-44301.613,-44301.613,-44301.828
24453,-43080.996,-43080.996,-43080.996
24454,-42155.066,-42155.066,-42155.145
24455,-40577.184,-40577.184,-40577.133
24456,-46814.531,-46814.531,-46814.562
24457,-33518.125,-33518.125,-33518.160
24458,-48201.363,-48201.363,-48201.215
24459,-44628.883,-44628.883,-44628.895
24460,-47852.480,-47852.480,-47852.301
24461,-53344.082,-53344.082,-53343.875
24462,-49131.918,-49131.918,-49131.832
24463,-36855.500,-36855.500,-36855.422
24464,-44464.797,-44464.797,-44464.684
24465,-39528.719,-39528.719,-39528.703
24466,-58133.738,-58133.738,-58133.855
24467,-41776.863,-41776.863,-41777.008
24468,-51183.266,-51183.266,-51183.363
24469,-37978.969,-37978.969,-37979.012
24470,-46526.559,-46526.559,-46526.641
24471,-48314.793,-48314.793,-48314.906
24472,-40324.555,-40324.555,-40324.527
24473,-34602.246,-34602.246,-34602.289
24474,-40272.988,-40272.988,-40272.953
24475,-45451.582,-45451.582,-45451.348
24476,-41987.098,-41987.098,-41987.105
24477,-48339.883,-48339.883,-48340.172
24478,-36669.527,-36669.527,-36669.477
24479,-40501.410,-40501.410,-40501.359
24480,-34456.238,-34456.238,-34456.246
24481,-43484.309,-43484.309,-43484.285
24482,-46278.605,-46278.605,-46278.512
24483,-42677.918,-42677.918,-42678.035
24484,-36542.461,-36542.461,-36542.348
24485,-38096.184,-38096.184,-38096.145
24486,-34489.941,-34489.941,-34490.051
24487,-31899.402,-31899.402,-31899.410
24488,-39031.383,-39031.383,-39031.371
24489,-44097.426,-44097.426,-44097.297
24490,-38362.699,-38362.699,-38362.746
24491,-36811.863,-36811.863,-36811.914
24492,-28188.094,-28188.094,-28188.113
24493,-35692.660,-35692.660,-35692.594
24494,-35956.531,-35956.531,-35956.527
24495,-26134.158,-26134.158,-26134.229
24496,-29379.107,-29379.107,-29379.250
24497,-21123.363,-21123.363,-21123.332
24498,-19465.648,-19465.648,-19465.680
24499,-32983.113,-32983.113,-32982.754
24500,-19876.191,-19876.191,-19876.105
24501,-11233.352,-11233.352,-11233.358
24502,-19397.018,-19397.018,-19397.010
24503,-14755.740,-14755.740,-14755.763
24504,-20494.525,-20494.525,-20494.643
24505,-20184.830,-20184.830,-20184.756
24506,-15937.318,-15937.318,-15937.314
24507,-23296.844,-23296.844,-23296.891
24508,-19821.551,-19821.551,-19821.547
24509,-13350.093,-13350.093,-13350.127
24510, -5273.295, -5273.295, -5273.165
24511,  5630.629,  5630.629,  5630.626
24512, -8889.408, -8889.408, -8889.545
24513,-15547.084,-15547.084,-15547.010
24514, -9873.244, -9873.244, -9873.227
24515,-15634.281,-15634.281,-15634.362
24516, -2189.362, -2189.362, -2189.334
24517,    26.926,    26.926,    26.883
24518, -7590.384, -7590.384, -7590.359
24519, -4856.276, -4856.276, -4856.205
24520,  1189.491,  1189.491,  1189.418
24521,  4582.360,  4582.360,  4582.335
24522, 10941.328, 10941.328, 10941.338
24523,  -495.780,  -495.780,  -495.805
24524, 14179.428, 14179.428, 14179.443
24525,    57.777,    57.777,    57.760
24526,  9588.677,  9588.677,  9588.690
24527,  8382.381,  8382.381,  8382.395
24528, 21022.064, 21022.064, 21022.047
24529,  6390.459,  6390.459,  6390.380
24530,  3438.207,  3438.207,  3438.194
24531, 13502.013, 13502.013, 13502.039
24532, 26387.174, 26387.174, 26387.195
24533, 20255.346, 20255.346, 20255.344
24534, 16500.521, 16500.521, 16500.559
24535, 15255.394, 15255.394, 15255.355
24536, 19866.975, 19866.975, 19866.895
24537, 15176.360, 15176.360, 15176.381
24538, 28929.186, 28929.186, 28929.119
24539, 16274.026, 16274.026, 16274.060
24540, 24136.299, 24136.299, 24136.199
24541, 30503.289, 30503.289, 30503.326
24542, 29166.553, 29166.553, 29166.527
24543, 30863.457, 30863.457, 30863.539
24544, 34461.668, 34461.668, 34461.570
24545, 30347.939, 30347.939, 30347.891
24546, 34031.871, 34031.871, 34031.848
24547, 39425.332, 39425.332, 39425.137
24548, 37308.527, 37308.527, 37308.477
24549, 36620.258, 36620.258, 36620.277
24550, 49957.594, 49957.594, 49957.656
24551, 37319.648, 37319.648, 37319.379
24552, 33359.141, 33359.141, 33359.191
24553, 32963.773, 32963.773, 32963.727
24554, 34710.281, 34710.281, 34710.238
24555, 41959.344, 41959.344, 41959.258
24556, 45726.789, 45726.789, 45726.766
24557, 38168.594, 38168.594, 38168.691
24558, 40082.965, 40082.965, 40082.832
24559, 45026.664, 45026.664, 45026.715
24560, 32743.287, 32743.287, 32743.373
24561, 40187.883, 40187.883, 40187.867
24562, 39809.695, 39809.695, 39809.766
24563, 50763.863, 50763.863, 50763.828
24564, 34766.418, 34766.418, 34766.430
24565, 48316.723, 48316.723, 48316.891
24566, 47193.586, 47193.586, 47193.680
24567, 47064.516, 47064.516, 47064.590
24568, 43712.562, 43712.562, 43712.578
24569, 51523.621, 51523.621, 51523.402
24570, 40286.031, 40286.031, 40286.203
24571, 41706.402, 41706.402, 41706.430
24572, 49639.184, 49639.184, 49639.293
24573, 55822.660, 55822.660, 55822.535
24574, 42801.035, 42801.035, 42801.004
24575, 39064.191, 39064.191, 39064.410
24576, 50258.855, 50258.855, 50258.531
24577, 49470.035, 49470.035, 49469.891
24578, 48485.852, 48485.852, 48485.906
24579, 52602.344, 52602.344, 52602.414
24580, 48024.293, 48024.293, 48024.227
24581, 34705.738, 34705.738, 34705.891
24582, 41160.961, 41160.961, 41161.156
24583, 46063.875, 46063.875, 46063.930
24584, 51387.000, 51387.000, 51387.008
24585, 50874.391, 50874.391, 50874.352
24586, 41394.633, 41394.633, 41394.656
24587, 33312.922, 33312.922, 33312.910
24588, 42262.293, 42262.293, 42262.387
24589, 50323.254, 50323.254, 50323.121
24590, 39169.707, 39169.707, 39169.828
24591, 33645.461, 33645.461, 33645.422
24592, 48058.160, 48058.160, 48058.289
24593, 28524.807, 28524.807, 28524.840
24594, 46011.734, 46011.734, 46011.594
24595, 40820.039, 40820.039, 40820.258
24596, 35402.430, 35402.430, 35402.516
24597, 40487.582, 40487.582, 40487.578
24598, 34973.328, 34973.328, 34973.398
24599, 30674.660, 30674.660, 30674.666
24600, 31359.281, 31359.281, 31359.389
24601, 34210.074, 34210.074, 34210.203
24602, 44575.902, 44575.902, 44576.047
24603, 30661.047, 30661.047, 30661.057
24604, 33683.156, 33683.156, 33683.066
24605, 19300.195, 19300.195, 19300.283
24606, 22430.785, 22430.785, 22430.799
24607, 24768.357, 24768.357, 24768.256
24608, 16254.345, 16254.345, 16254.389
24609, 19234.670, 19234.670, 19234.576
24610, 18229.855, 18229.855, 18229.879
24611, 17539.596, 17539.596, 17539.686
24612,  4658.011,  4658.011,  4658.013
24613, 15602.034, 15602.034, 15602.043
24614, 19002.713, 19002.713, 19002.633
24615, 18193.490, 18193.490, 18193.586
24616,  6844.489,  6844.489,  6844.454
24617, 10749.803, 10749.803, 10749.710
24618, 10004.958, 10004.958, 10004.938
24619, 14820.940, 14820.940, 14820.874
24620, 11435.887, 11435.887, 11435.816
24621, 13031.701, 13031.701, 13031.691
24622,  3373.807,  3373.807,  3373.864
24623, 15427.665, 15427.665, 15427.557
24624,  6162.701,  6162.701,  6162.707
24625,  3235.948,  3235.948,  3235.968
24626,  5739.401,  5739.401,  5739.376
24627,  4355.504,  4355.504,  4355.452
24628, -3969.690, -3969.690, -3969.667
24629,  2995.579,  2995.579,  2995.599
24630, -4740.434, -4740.434, -4740.496
24631, -9361.776, -9361.776, -9361.775
24632,  1341.832,  1341.832,  1341.826
24633,-14847.329,-14847.329,-14847.330
24634, -5637.262, -5637.262, -5637.248
24635,-10281.794,-10281.794,-10281.852
24636, -9159.962, -9159.962, -9159.913
24637,-24776.098,-24776.098,-24776.020
24638,-11559.741,-11559.741,-11559.707
24639,-13112.065,-13112.065,-13112.081
24640,-12197.236,-12197.236,-12197.162
24641,-35066.566,-35066.566,-35066.641
24642,-19334.441,-19334.441,-19334.443
24643,-25484.914,-25484.914,-25484.945
24644, -7675.819, -7675.819, -7675.841
24645,-24754.688,-24754.688,-24754.719
24646,-21038.816,-21038.816,-21038.832
24647,-23813.717,-23813.717,-23813.678
24648,-25206.170,-25206.170,-25206.137
24649,-33841.469,-33841.469,-33841.383
24650,-17569.047,-17569.047,-17569.020
24651,-38867.516,-38867.516,-38867.695
24652,-28481.053,-28481.053,-28481.010
24653,-24014.789,-24014.789,-24014.740
24654,-37064.426,-37064.426,-37064.594
24655,-27579.199,-27579.199,-27579.193
24656,-43102.273,-43102.273,-43102.383
24657,-37970.504,-37970.504,-37970.605
24658,-47008.285,-47008.285,-47008.328
24659,-42338.859,-42338.859,-42338.934
24660,-37703.879,-37703.879,-37703.984
24661,-44893.809,-44893.809,-44893.969
24662,-37784.039,-37784.039,-37784.117
24663,-40236.754,-40236.754,-40236.602
24664,-35792.656,-35792.656,-35792.613
24665,-43739.105,-43739.105,-43738.961
24666,-36621.121,-36621.121,-36621.090
24667,-32780.746,-32780.746,-32780.629
24668,-41178.512,-41178.512,-41178.531
24669,-49608.680,-49608.680,-49608.715
24670,-32389.352,-32389.352,-32389.342
24671,-39501.258,-39501.258,-39501.266
24672,-41609.609,-41609.609,-41609.797
24673,-43944.301,-43944.301,-43944.184
24674,-39803.234,-39803.234,-39803.242
24675,-42944.410,-42944.410,-42944.469
24676,-41587.383,-41587.383,-41587.406
24677,-38207.465,-38207.465,-38207.391
24678,-45622.637,-45622.637,-45622.758
24679,-36550.996,-36550.996,-36551.086
24680,-46041.824,-46041.824,-46041.965
24681,-53081.266,-53081.266,-53081.234
24682,-41648.598,-41648.598,-41648.664
24683,-43758.992,-43758.992,-43759.023
24684,-49543.973,-49543.973,-49543.969
24685,-56154.227,-56154.227,-56154.531
24686,-55617.418,-55617.418,-55617.164
